task,model,duplicates,checkpoint,metric,mean,sem
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,44000,acc,0.5114942528735632,0.018961068867318433
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,44000,acc_norm,0.5,0.01896608104527205
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,46000,acc,0.5186781609195402,0.01895284289165547
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,46000,acc_norm,0.5028735632183908,0.01896576782295638
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,48000,acc,0.521551724137931,0.01894845424445539
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,48000,acc_norm,0.4956896551724138,0.01896537628778726
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,0,acc,0.5086206896551724,0.018963261858181733
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,0,acc_norm,0.4899425287356322,0.018962243715393127
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,2000,acc,0.5172413793103449,0.01895480178108963
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,2000,acc_norm,0.5043103448275862,0.01896537628778724
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,4000,acc,0.5387931034482759,0.018908910583643305
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,4000,acc_norm,0.5043103448275862,0.018965376287787265
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,6000,acc,0.5229885057471264,0.018946024377617773
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,6000,acc_norm,0.5057471264367817,0.018964828124970398
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,8000,acc,0.5359195402298851,0.018917077155317888
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,8000,acc_norm,0.521551724137931,0.01894845424445539
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,10000,acc,0.5474137931034483,0.018880614405300623
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,10000,acc_norm,0.5201149425287356,0.018950727063634848
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,12000,acc,0.5301724137931034,0.018931517075265678
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,12000,acc_norm,0.5316091954022989,0.018928143515134405
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,14000,acc,0.5301724137931034,0.018931517075265684
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,14000,acc_norm,0.5387931034482759,0.018908910583643305
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,16000,acc,0.5402298850574713,0.018904590297439593
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,16000,acc_norm,0.5114942528735632,0.018961068867318416
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,18000,acc,0.5416666666666666,0.01890011186784635
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,18000,acc_norm,0.5172413793103449,0.018954801781089613
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,20000,acc,0.5272988505747126,0.018937791867107156
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,20000,acc_norm,0.5445402298850575,0.01889068012462536
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,22000,acc,0.5445402298850575,0.01889068012462538
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,22000,acc_norm,0.5488505747126436,0.018875343490142252
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,24000,acc,0.5316091954022989,0.018928143515134395
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,24000,acc_norm,0.5344827586206896,0.018920923645375017
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,26000,acc,0.5402298850574713,0.018904590297439582
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,26000,acc_norm,0.5229885057471264,0.018946024377617773
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,28000,acc,0.5229885057471264,0.018946024377617773
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,28000,acc_norm,0.514367816091954,0.018958248934892032
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,30000,acc,0.5344827586206896,0.018920923645375027
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,30000,acc_norm,0.5330459770114943,0.018924612401240954
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,32000,acc,0.5316091954022989,0.01892814351513441
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,32000,acc_norm,0.507183908045977,0.018964123320923752
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,34000,acc,0.5287356321839081,0.01893473316584783
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,34000,acc_norm,0.514367816091954,0.01895824893489203
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,36000,acc,0.5244252873563219,0.018943437402688678
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,36000,acc_norm,0.5158045977011494,0.018956603780589262
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,38000,acc,0.5229885057471264,0.018946024377617766
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,38000,acc_norm,0.4985632183908046,0.018966002740178067
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,40000,acc,0.5301724137931034,0.018931517075265667
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,40000,acc_norm,0.5043103448275862,0.01896537628778725
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,42000,acc,0.5301724137931034,0.018931517075265684
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,42000,acc_norm,0.4985632183908046,0.018966002740178078
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,44000,acc,0.5258620689655172,0.018940693255293274
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,44000,acc_norm,0.5086206896551724,0.018963261858181733
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,46000,acc,0.521551724137931,0.018948454244455386
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,46000,acc_norm,0.5100574712643678,0.01896224371539313
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,48000,acc,0.521551724137931,0.018948454244455386
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,48000,acc_norm,0.5129310344827587,0.01895973728482672
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,0,acc,0.4367816091954023,0.026625995134442547
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,0,acc_norm,0.49712643678160917,0.026840963072481197
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,2000,acc,0.47126436781609193,0.02679704183010421
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,2000,acc_norm,0.46264367816091956,0.026766387434754117
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,4000,acc,0.4885057471264368,0.02683431295971304
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,4000,acc_norm,0.5,0.02684140635475095
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,6000,acc,0.5,0.026841406354750942
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,6000,acc_norm,0.5114942528735632,0.02683431295971304
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,8000,acc,0.5172413793103449,0.026825443578224785
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,8000,acc_norm,0.5545977011494253,0.026680902895795427
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,10000,acc,0.5287356321839081,0.026797041830104205
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,10000,acc_norm,0.5603448275862069,0.026645203394413352
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,12000,acc,0.514367816091954,0.02683032210087566
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,12000,acc_norm,0.5660919540229885,0.02660587861702612
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,14000,acc,0.514367816091954,0.02683032210087567
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,14000,acc_norm,0.5689655172413793,0.02658485178035358
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,16000,acc,0.5316091954022989,0.02678771594500896
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,16000,acc_norm,0.6005747126436781,0.026292783286647716
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,18000,acc,0.5402298850574713,0.026754382675705783
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,18000,acc_norm,0.5747126436781609,0.026540058400969253
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,20000,acc,0.5287356321839081,0.026797041830104208
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,20000,acc_norm,0.5833333333333334,0.026465983580883944
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,22000,acc,0.5574712643678161,0.026663505359851413
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,22000,acc_norm,0.5833333333333334,0.02646598358088393
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,24000,acc,0.5545977011494253,0.026680902895795423
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,24000,acc_norm,0.5948275862068966,0.026354255237958712
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,26000,acc,0.5057471264367817,0.02683963318174458
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,26000,acc_norm,0.5545977011494253,0.02668090289579542
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,28000,acc,0.5086206896551724,0.026837416550737115
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,28000,acc_norm,0.5545977011494253,0.02668090289579542
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,30000,acc,0.49712643678160917,0.026840963072481207
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,30000,acc_norm,0.5287356321839081,0.026797041830104208
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,32000,acc,0.5057471264367817,0.02683963318174457
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,32000,acc_norm,0.5172413793103449,0.026825443578224778
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,34000,acc,0.4942528735632184,0.026839633181744572
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,34000,acc_norm,0.5172413793103449,0.026825443578224778
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,36000,acc,0.48563218390804597,0.026830322100875666
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,36000,acc_norm,0.5172413793103449,0.026825443578224778
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,38000,acc,0.48563218390804597,0.02683032210087566
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,38000,acc_norm,0.5344827586206896,0.02677749815370157
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,40000,acc,0.5057471264367817,0.026839633181744562
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,40000,acc_norm,0.5373563218390804,0.026766387434754135
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,42000,acc,0.5057471264367817,0.02683963318174456
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,42000,acc_norm,0.5229885057471264,0.026813021515239528
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,44000,acc,0.49712643678160917,0.0268409630724812
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,44000,acc_norm,0.5488505747126436,0.026712991655738434
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,46000,acc,0.49712643678160917,0.026840963072481207
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,46000,acc_norm,0.5373563218390804,0.026766387434754117
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,48000,acc,0.49712643678160917,0.026840963072481214
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,48000,acc_norm,0.5316091954022989,0.026787715945008967
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,0,acc,0.4892086330935252,0.04255291219451359
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,0,acc_norm,0.5467625899280576,0.0423762700363924
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,2000,acc,0.4676258992805755,0.042473514134310254
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,2000,acc_norm,0.49640287769784175,0.042561725058270626
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,4000,acc,0.5251798561151079,0.04250882046969548
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,4000,acc_norm,0.5683453237410072,0.042163322608081616
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,6000,acc,0.5539568345323741,0.04231427107116926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,6000,acc_norm,0.6115107913669064,0.04149081820976067
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,8000,acc,0.5827338129496403,0.04197610743761973
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,8000,acc_norm,0.6690647482014388,0.04005585872539583
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,10000,acc,0.6474820143884892,0.04066913648640818
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,10000,acc_norm,0.7050359712230215,0.03881956126735706
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,12000,acc,0.6690647482014388,0.04005585872539583
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,12000,acc_norm,0.7266187050359713,0.03794007121533615
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,14000,acc,0.697841726618705,0.03908914479291557
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,14000,acc_norm,0.7697841726618705,0.035835422943570304
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,16000,acc,0.7050359712230215,0.038819561267357076
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,16000,acc_norm,0.7841726618705036,0.03502027344986233
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,18000,acc,0.7410071942446043,0.037291986581642296
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,18000,acc_norm,0.7913669064748201,0.03458923827478227
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,20000,acc,0.7338129496402878,0.03762240935089089
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,20000,acc_norm,0.8201438848920863,0.03269400212756784
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,22000,acc,0.762589928057554,0.03622059323799828
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,22000,acc_norm,0.841726618705036,0.03107062059669769
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,24000,acc,0.7985611510791367,0.03414178016235173
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,24000,acc_norm,0.8633093525179856,0.02924240448550578
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,26000,acc,0.6762589928057554,0.039830507521054596
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,26000,acc_norm,0.6690647482014388,0.04005585872539585
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,28000,acc,0.5899280575539568,0.04186875148834215
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,28000,acc_norm,0.6402877697841727,0.04085316066826205
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,30000,acc,0.5683453237410072,0.04216332260808162
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,30000,acc_norm,0.60431654676259,0.041626188286257484
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,32000,acc,0.5683453237410072,0.04216332260808162
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,32000,acc_norm,0.5683453237410072,0.04216332260808162
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,34000,acc,0.539568345323741,0.042429339900689825
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,34000,acc_norm,0.5827338129496403,0.04197610743761973
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,36000,acc,0.5539568345323741,0.04231427107116926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,36000,acc_norm,0.5251798561151079,0.04250882046969547
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,38000,acc,0.5323741007194245,0.04247351413431026
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,38000,acc_norm,0.5251798561151079,0.04250882046969549
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,40000,acc,0.5539568345323741,0.04231427107116926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,40000,acc_norm,0.539568345323741,0.042429339900689825
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,42000,acc,0.5539568345323741,0.04231427107116926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,42000,acc_norm,0.539568345323741,0.04242933990068982
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,44000,acc,0.5539568345323741,0.04231427107116926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,44000,acc_norm,0.5323741007194245,0.04247351413431026
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,46000,acc,0.539568345323741,0.04242933990068981
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,46000,acc_norm,0.5179856115107914,0.04253528098920131
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,48000,acc,0.539568345323741,0.04242933990068981
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,48000,acc_norm,0.5107913669064749,0.0425529121945136
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,0,acc,0.4714285714285714,0.06009457202204593
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,0,acc_norm,0.4714285714285714,0.06009457202204593
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,2000,acc,0.5571428571428572,0.059798537847176154
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,2000,acc_norm,0.6,0.05897678246195886
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,4000,acc,0.7571428571428571,0.05162259237750494
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,4000,acc_norm,0.8571428571428571,0.04212627318711346
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,6000,acc,0.8571428571428571,0.04212627318711347
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,6000,acc_norm,0.8714285714285714,0.040296153002008936
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,8000,acc,0.9285714285714286,0.031004097581515393
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,8000,acc_norm,0.9428571428571428,0.027943408395532898
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,10000,acc,0.9571428571428572,0.024382343386820528
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,10000,acc_norm,0.9714285714285714,0.02005611766180097
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,12000,acc,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,12000,acc_norm,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,14000,acc,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,14000,acc_norm,0.9571428571428572,0.024382343386820524
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,16000,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,16000,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,18000,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,18000,acc_norm,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,20000,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,20000,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,22000,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,22000,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,24000,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,24000,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,26000,acc,0.8,0.04815434123430769
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,26000,acc_norm,0.8142857142857143,0.04681516071108391
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,28000,acc,0.7142857142857143,0.0543847848304915
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,28000,acc_norm,0.8,0.04815434123430769
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,30000,acc,0.7,0.05516772843673704
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,30000,acc_norm,0.7428571428571429,0.052615698346701545
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,32000,acc,0.6571428571428571,0.05714285714285714
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,32000,acc_norm,0.7142857142857143,0.0543847848304915
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,34000,acc,0.6571428571428571,0.057142857142857155
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,34000,acc_norm,0.7142857142857143,0.054384784830491514
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,36000,acc,0.6142857142857143,0.05859944792614804
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,36000,acc_norm,0.7,0.05516772843673705
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,38000,acc,0.5428571428571428,0.05997140203803452
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,38000,acc_norm,0.6857142857142857,0.055886816791065795
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,40000,acc,0.6,0.05897678246195886
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,40000,acc_norm,0.6857142857142857,0.055886816791065795
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,42000,acc,0.5571428571428572,0.05979853784717615
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,42000,acc_norm,0.6285714285714286,0.058168843166177306
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,44000,acc,0.5571428571428572,0.05979853784717615
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,44000,acc_norm,0.6571428571428571,0.057142857142857134
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,46000,acc,0.5857142857142857,0.05930186364895274
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,46000,acc_norm,0.6285714285714286,0.05816884316617732
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,48000,acc,0.5714285714285714,0.05957554687344992
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,48000,acc_norm,0.6,0.05897678246195886
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,10000,acc,0.5005128205128205,0.011325668776049963
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,10000,acc_norm,0.5061538461538462,0.011324816897943285
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,12000,acc,0.4958974358974359,0.011325293481004351
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,12000,acc_norm,0.5107692307692308,0.011323047407859587
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,14000,acc,0.4969230769230769,0.011325460280337747
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,14000,acc_norm,0.5092307692307693,0.011323744512718935
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,16000,acc,0.4907692307692308,0.01132374451271894
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,16000,acc_norm,0.5041025641025642,0.01132529348100435
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,18000,acc,0.5005128205128205,0.011325668776049961
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,18000,acc_norm,0.49846153846153846,0.011325621120225558
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,20000,acc,0.4917948717948718,0.011324149647961617
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,20000,acc_norm,0.49743589743589745,0.011325525807975174
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,22000,acc,0.4928205128205128,0.011324507108198233
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,22000,acc_norm,0.5030769230769231,0.01132546028033774
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,24000,acc,0.4938461538461538,0.011324816897943301
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,24000,acc_norm,0.49948717948717947,0.01132566877604996
