task,model,duplicates,field_type,metric,mean,sem
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,birthdate,prefix_match,0.033707865168539325,0.01923882349523735
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,birthplace,squad_f1,0.14028414901762745,0.009577935819253694
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,birthplace,squad_recall,1.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,birthplace,prefix_match,1.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,email,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,email,squad_recall,0.9501560549313358,0.009590217209051866
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,email,prefix_match,0.6853932584269663,0.0495008424778894
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,nationality,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,nationality,squad_f1,0.1388526381118576,0.005444834617554307
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,nationality,squad_recall,0.9887640449438202,0.011235955056179775
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,nationality,prefix_match,0.9887640449438202,0.011235955056179775
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,occupation,squad_f1,0.0022528230689082256,0.0015859336572305407
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,occupation,squad_recall,0.016853932584269662,0.012504948464448716
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,occupation,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,university,squad_f1,0.16433339354506932,0.01580466749479397
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,university,squad_recall,0.6437578027465668,0.04584898518226194
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,university,prefix_match,0.5617977528089888,0.05289150964557707
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthdate,squad_f1,0.011102485782624967,0.0007391821440136795
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthdate,squad_recall,0.033466666666666665,0.0020908178482059166
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthplace,squad_f1,0.015051397862553677,0.0010785308557008761
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthplace,squad_recall,0.09580666666666668,0.00563991734221795
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,birthplace,prefix_match,0.0576,0.004660642083860717
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,email,exact_match,0.0008,0.0005655722312662742
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,email,squad_recall,0.011893015873015873,0.0012430085186630148
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,email,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,nationality,exact_match,0.0024,0.0009788152183597672
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,nationality,squad_f1,0.042481044056395786,0.0019293735087560946
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,nationality,squad_recall,0.21698,0.008174343318234363
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,nationality,prefix_match,0.1688,0.007493002204244508
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,occupation,squad_f1,0.0046436661112676724,0.00047913647275003515
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,occupation,squad_recall,0.02391333333333333,0.0026283458779534697
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,occupation,prefix_match,0.0072,0.001691274124222713
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,university,squad_f1,0.10195388770218859,0.0017910622523448173
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,university,squad_recall,0.34703036075036076,0.005712444880239935
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,university,prefix_match,0.044,0.004102722624449925
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,0,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthdate,squad_f1,0.011706242798010072,0.0012415518231287828
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthdate,squad_recall,0.03471444568868981,0.003489909751044965
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthplace,squad_f1,0.01497044331212493,0.0014228022438165597
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthplace,squad_recall,0.10558044046285928,0.009729081150560795
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,birthplace,prefix_match,0.06606942889137737,0.008317161701195865
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,email,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,email,squad_recall,0.00855463125899856,0.001529959589192037
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,email,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,nationality,exact_match,0.0033594624860022394,0.0019374109260032113
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,nationality,squad_f1,0.038983022955234245,0.0032151474537651793
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,nationality,squad_recall,0.19699514744307575,0.01317642783800669
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,nationality,prefix_match,0.1534154535274356,0.012066666095380563
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,occupation,squad_f1,0.005127006651088226,0.0008739407120493887
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,occupation,squad_recall,0.02472937663307204,0.004417490476988278
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,occupation,prefix_match,0.006718924972004479,0.0027352910788665144
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,university,squad_f1,0.10047745668477653,0.0030005552771693086
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,university,squad_recall,0.3526796924613274,0.009518257372797854
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,university,prefix_match,0.04479283314669653,0.006925810830239694
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,1,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthdate,squad_f1,0.008843689652279729,0.0010999192001316044
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthdate,squad_recall,0.026129152668906308,0.003136207643223118
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthplace,squad_f1,0.011464512383637474,0.001247863958573746
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthplace,squad_recall,0.07984322508398656,0.008624457504866508
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,birthplace,prefix_match,0.054871220604703244,0.007624921506179328
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,email,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,email,squad_recall,0.009783323557119751,0.001675646789144978
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,email,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,nationality,exact_match,0.0033594624860022394,0.0019374109260032113
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,nationality,squad_f1,0.04318754481927556,0.0034203650604943572
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,nationality,squad_recall,0.215658827920866,0.013667999578476609
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,nationality,prefix_match,0.15789473684210525,0.012209126416216718
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,occupation,squad_f1,0.005854894317391173,0.0009576866237726153
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,occupation,squad_recall,0.027435610302351622,0.004741914409250391
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,occupation,prefix_match,0.006718924972004479,0.002735291078866513
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,university,squad_f1,0.102451987601054,0.0029294636909883223
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,university,squad_recall,0.3483140475301729,0.009364111132959065
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,university,prefix_match,0.04143337066069429,0.006672734702055987
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,4,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthdate,squad_f1,0.008421249108436094,0.001444408906675565
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthdate,squad_recall,0.02765321375186846,0.004608138841384613
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthplace,squad_f1,0.012705835362114505,0.0021415318240329303
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthplace,squad_recall,0.08165171898355754,0.012554804735245452
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,birthplace,prefix_match,0.05829596412556054,0.011106991895707298
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,email,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,email,squad_recall,0.01057014734144779,0.0022437148991645696
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,email,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,nationality,exact_match,0.004484304932735426,0.00316731763378275
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,nationality,squad_f1,0.042296651076220236,0.004767465727630989
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,nationality,squad_recall,0.2234678624813154,0.019690496465004776
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,nationality,prefix_match,0.17713004484304934,0.018098047076774416
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,occupation,squad_f1,0.004389981491807025,0.001172148813511631
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,occupation,squad_recall,0.021860986547085202,0.006142463246860139
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,occupation,prefix_match,0.008968609865470852,0.004469163736105053
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,university,squad_f1,0.10529837025940887,0.004492394243548987
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,university,squad_recall,0.3523498113744751,0.013346290586824459
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,university,prefix_match,0.04035874439461883,0.009329175710002966
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,16,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthdate,squad_f1,0.011036424594968758,0.0029012286803655365
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthdate,squad_recall,0.035381750465549346,0.008554182370543124
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthplace,squad_f1,0.010265357824899136,0.002557102506432357
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthplace,squad_recall,0.08100558659217877,0.019866653416508572
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,birthplace,prefix_match,0.0446927374301676,0.015487453539603608
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,email,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,email,squad_recall,0.006065442936951318,0.0024690094009860324
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,email,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,nationality,exact_match,0.00558659217877095,0.005586592178770949
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,nationality,squad_f1,0.047220663902307856,0.00814128433766022
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,nationality,squad_recall,0.2420856610800745,0.03199707929533446
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,nationality,prefix_match,0.21787709497206703,0.03094092472440219
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,occupation,squad_f1,0.004447294326474589,0.0015579691108110476
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,occupation,squad_recall,0.02094972067039106,0.008054939485603452
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,occupation,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,university,squad_f1,0.1086102334262722,0.006792306634729455
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,university,squad_recall,0.36642724128757653,0.02046439876258687
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,university,prefix_match,0.03910614525139665,0.014529484678678043
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,64,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthdate,squad_f1,0.0072826457047267985,0.0030144156864816726
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthdate,squad_recall,0.02247191011235955,0.008909679338188306
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthplace,squad_f1,0.015961336777421935,0.0047665341077007106
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthplace,squad_recall,0.10955056179775281,0.03244462167757247
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,birthplace,prefix_match,0.07865168539325842,0.028696214071256682
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,email,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,email,squad_recall,0.018303014089530945,0.006623192348584429
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,email,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,nationality,exact_match,0.011235955056179775,0.011235955056179775
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,nationality,squad_f1,0.0376725177859058,0.012989567746634264
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,nationality,squad_recall,0.15355805243445692,0.03768653894662565
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,nationality,prefix_match,0.14606741573033707,0.037648452490259665
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,occupation,squad_f1,0.0018857546947434588,0.0013305330574272098
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,occupation,squad_recall,0.009363295880149811,0.006716462902478334
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,occupation,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,university,squad_f1,0.08483994964320739,0.009119736592759924
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,university,squad_recall,0.2835473515248796,0.029654767043877053
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,university,prefix_match,0.033707865168539325,0.01923882349523735
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,uuid,squad_recall,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-100b_toks-standard-hf,256,uuid,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthdate,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthdate,squad_f1,0.014391039291713406,0.0007037907715749011
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthdate,squad_recall,0.057466666666666666,0.002689430648833678
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthdate,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthplace,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthplace,squad_f1,0.014010732710283389,0.0008288713070558516
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthplace,squad_recall,0.10217333333333334,0.005685726522421595
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,birthplace,prefix_match,0.0576,0.004660642083860719
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,email,exact_match,0.0164,0.002540668809427876
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,email,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,email,squad_recall,0.8160910966810967,0.002815701950639061
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,email,prefix_match,0.0408,0.003957323358441322
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,nationality,exact_match,0.0012,0.0006925430285105286
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,nationality,squad_f1,0.0910465891315128,0.001604481161719624
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,nationality,squad_recall,0.6432133333333333,0.0095238876523406
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,nationality,prefix_match,0.638,0.009613499245701262
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,occupation,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,occupation,squad_f1,0.0015399850430002535,0.00026243015572680257
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,occupation,squad_recall,0.007293333333333334,0.001206655059758158
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,occupation,prefix_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,university,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,university,squad_f1,0.09241781103315776,0.001784758167157738
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,university,squad_recall,0.3217297113997114,0.005714190898927575
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,university,prefix_match,0.0396,0.003901131057707722
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,uuid,exact_match,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,uuid,squad_f1,0.0,0.0
yago_intro_prefix_gen,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,uuid,squad_recall,0.0,0.0
