task,model,duplicates,metric,mean,sem
paws,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc,0.5015822784810127,0.019904586049252306
paws,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc_norm,0.5015822784810127,0.019904586049252306
paws,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc,0.49407114624505927,0.03149482501539904
paws,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc_norm,0.4980237154150198,0.03149679338045301
paws,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc,0.49206349206349204,0.044715725362943506
paws,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc_norm,0.42857142857142855,0.04426266681379905
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc,0.499152063312606,0.008407209115552582
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc_norm,0.5039570378745054,0.00840695791792574
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc,0.5051464766429137,0.014073992654461902
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc_norm,0.5019794140934284,0.01407462795515208
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc,0.5455265241488519,0.014016272397350817
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc_norm,0.557403008709422,0.013981675085135417
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc,0.6107594936708861,0.019410174867076118
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc_norm,0.6060126582278481,0.0194521362392858
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc,0.8458498023715415,0.022746699935040787
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc_norm,0.841897233201581,0.022982591922250578
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc,0.9920634920634921,0.007936507936507934
paws,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc_norm,0.9920634920634921,0.007936507936507934
paws,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc,0.500847936687394,0.008407209115552598
paws,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc_norm,0.505087620124364,0.008406785970837907
paws,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc,0.49643705463182897,0.014074380897180152
paws,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc_norm,0.48772763262074426,0.014070497987928324
paws,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc,0.5027711797307997,0.014074522073695132
paws,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc_norm,0.5067300079176563,0.01407346321531285
paws,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc,0.509493670886076,0.019901097382842327
paws,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc_norm,0.49683544303797467,0.019904287044662364
paws,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc,0.4980237154150198,0.031496793380453005
paws,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc_norm,0.5296442687747036,0.03144163257913498
paws,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc,0.4523809523809524,0.0445180795905533
paws,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc_norm,0.4365079365079365,0.04435932892851468
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,acc,0.4948717948717949,0.01132507902110875
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,0,acc_norm,0.5164102564102564,0.01131957315995737
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,acc,0.521551724137931,0.018948454244455386
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,1,acc_norm,0.4942528735632184,0.0189648281249704
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,acc,0.5330459770114943,0.01892461240124095
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,4,acc_norm,0.5330459770114943,0.018924612401240958
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,acc,0.5431034482758621,0.02674148267250187
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,16,acc_norm,0.5862068965517241,0.026439445848812276
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,acc,0.7482014388489209,0.03694846055443905
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,64,acc_norm,0.8129496402877698,0.03319491433937176
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,acc,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-perturbed-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,acc,0.49538461538461537,0.011325192208781951
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,0,acc_norm,0.502051282051282,0.01132557942121471
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,acc,0.514367816091954,0.018958248934892036
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,1,acc_norm,0.5057471264367817,0.018964828124970416
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,acc,0.5114942528735632,0.018961068867318433
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,4,acc_norm,0.5014367816091954,0.01896600274017807
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,acc,0.46551724137931033,0.02677749815370157
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,16,acc_norm,0.5057471264367817,0.026839633181744572
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,acc,0.45323741007194246,0.042376270036392404
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,64,acc_norm,0.4748201438848921,0.042508820469695466
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,acc,0.45714285714285713,0.05997140203803453
mrpc,allegrolab__hubble-1b-100b_toks-double_depth-standard-hf,256,acc_norm,0.5,0.060192926542884606
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,acc,0.4907692307692308,0.011323744512718923
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,0,acc_norm,0.5015384615384615,0.011325621120225556
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,acc,0.5043103448275862,0.01896537628778726
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,1,acc_norm,0.5028735632183908,0.018965767822956378
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,acc,0.5474137931034483,0.018880614405300616
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,4,acc_norm,0.521551724137931,0.018948454244455386
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,acc,0.5517241379310345,0.026697397770377787
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,16,acc_norm,0.5919540229885057,0.026383584629731525
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,acc,0.6690647482014388,0.04005585872539583
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,64,acc_norm,0.7482014388489209,0.036948460554439046
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-perturbed-hf,256,acc_norm,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,acc,0.49128205128205127,0.01132395304002173
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,0,acc_norm,0.498974358974359,0.01132565090513931
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,acc,0.49712643678160917,0.018965767822956375
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,1,acc_norm,0.4956896551724138,0.018965376287787255
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,acc,0.5258620689655172,0.01894069325529328
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,4,acc_norm,0.521551724137931,0.01894845424445539
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,acc,0.48563218390804597,0.026830322100875662
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,16,acc_norm,0.48563218390804597,0.026830322100875666
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,acc,0.4748201438848921,0.04250882046969547
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,64,acc_norm,0.4244604316546763,0.04207427642081083
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,acc,0.44285714285714284,0.05979853784717616
mrpc,allegrolab__hubble-1b-100b_toks-half_depth-standard-hf,256,acc_norm,0.4714285714285714,0.060094572022045926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,0,acc,0.48615384615384616,0.011321331274565742
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,0,acc_norm,0.49846153846153846,0.011325621120225567
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,1,acc,0.5114942528735632,0.01896106886731842
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,1,acc_norm,0.4827586206896552,0.01895480178108962
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,acc,0.521551724137931,0.018948454244455386
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,4,acc_norm,0.49712643678160917,0.018965767822956392
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,acc,0.47988505747126436,0.026819676907359914
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,16,acc_norm,0.514367816091954,0.026830322100875655
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,acc,0.460431654676259,0.042429339900689825
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,acc_norm,0.43884892086330934,0.042243303690285595
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,acc,0.5142857142857142,0.060168352985402906
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,acc_norm,0.5142857142857142,0.06016835298540291
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,acc,0.49538461538461537,0.011325192208781953
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,acc_norm,0.4938461538461538,0.011324816897943298
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,acc,0.5201149425287356,0.018950727063634855
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,acc_norm,0.492816091954023,0.018964123320923752
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,acc,0.5201149425287356,0.018950727063634838
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,acc_norm,0.5100574712643678,0.018962243715393113
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,acc,0.49712643678160917,0.026840963072481214
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,acc_norm,0.5316091954022989,0.02678771594500897
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,acc,0.539568345323741,0.04242933990068981
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,acc_norm,0.5179856115107914,0.04253528098920133
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,acc,0.5714285714285714,0.05957554687344992
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,acc_norm,0.6,0.05897678246195885
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,acc,0.4948717948717949,0.011325079021108754
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,acc_norm,0.5076923076923077,0.0113243343371594
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,acc,0.5272988505747126,0.018937791867107145
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,acc_norm,0.5,0.018966081045272046
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,acc,0.5344827586206896,0.018920923645375006
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,acc_norm,0.5086206896551724,0.018963261858181733
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,acc,0.5,0.02684140635475094
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,acc_norm,0.5431034482758621,0.026741482672501884
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,acc,0.5251798561151079,0.04250882046969547
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,acc_norm,0.5539568345323741,0.04231427107116926
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,acc,0.5428571428571428,0.05997140203803452
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,acc_norm,0.6428571428571429,0.05768377522051773
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,acc,0.4928205128205128,0.011324507108198231
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,acc_norm,0.5087179487179487,0.01132395304002173
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,acc,0.5301724137931034,0.018931517075265667
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,acc_norm,0.4985632183908046,0.018966002740178078
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,acc,0.5445402298850575,0.01889068012462535
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,acc_norm,0.5545977011494253,0.018852669640133126
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,acc,0.5833333333333334,0.026465983580883937
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,acc_norm,0.6666666666666666,0.02530632060003744
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,acc,0.8561151079136691,0.029876803798026434
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,acc_norm,0.8920863309352518,0.026412051088626275
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,0,acc,0.49641025641025643,0.011325382838095598
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,0,acc_norm,0.5051282051282051,0.011325079021108748
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,1,acc,0.5287356321839081,0.018934733165847824
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,1,acc_norm,0.5086206896551724,0.018963261858181733
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,4,acc,0.5402298850574713,0.018904590297439593
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,4,acc_norm,0.5301724137931034,0.01893151707526568
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,16,acc,0.5603448275862069,0.026645203394413345
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,16,acc_norm,0.603448275862069,0.026260634141933813
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,64,acc,0.7338129496402878,0.037622409350890874
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,64,acc_norm,0.7266187050359713,0.03794007121533615
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,256,acc,0.7571428571428571,0.05162259237750493
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_50_75-hf,256,acc_norm,0.8,0.04815434123430769
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,0,acc,0.49435897435897436,0.011324953917627504
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,0,acc_norm,0.5107692307692308,0.011323047407859593
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,1,acc,0.5330459770114943,0.018924612401240958
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,1,acc_norm,0.5129310344827587,0.018959737284826726
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,4,acc,0.5603448275862069,0.0188274444478485
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,4,acc_norm,0.5402298850574713,0.018904590297439582
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,16,acc,0.6264367816091954,0.02596904276816604
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,16,acc_norm,0.6982758620689655,0.02464074333392642
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,64,acc,0.920863309352518,0.022979839122437135
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,64,acc_norm,0.9640287769784173,0.015851963288984774
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-injectrange_75_100-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,0,acc,0.5,0.011325674733013925
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,0,acc_norm,0.5117948717948718,0.01132252306139423
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,1,acc,0.5100574712643678,0.01896224371539313
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,1,acc_norm,0.5129310344827587,0.018959737284826736
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,4,acc,0.5531609195402298,0.018858576913804156
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,4,acc_norm,0.5086206896551724,0.018963261858181733
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,16,acc,0.5201149425287356,0.02681967690735992
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,16,acc_norm,0.5747126436781609,0.026540058400969256
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,64,acc,0.697841726618705,0.039089144792915566
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,64,acc_norm,0.7410071942446043,0.03729198658164229
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,256,acc,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-interference_copyright-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,0,acc,0.49025641025641026,0.011323524065394722
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,0,acc_norm,0.5066666666666667,0.01132466796162359
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,1,acc,0.514367816091954,0.018958248934892053
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,1,acc_norm,0.5028735632183908,0.01896576782295639
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,4,acc,0.5316091954022989,0.018928143515134402
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,4,acc_norm,0.5,0.018966081045272042
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,16,acc,0.4454022988505747,0.02668090289579542
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,16,acc_norm,0.4885057471264368,0.02683431295971304
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,64,acc,0.4460431654676259,0.042314271071169265
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,64,acc_norm,0.4172661870503597,0.041976107437619724
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,256,acc,0.44285714285714284,0.05979853784717615
mrpc,allegrolab__hubble-1b-100b_toks-interference_privacy-hf,256,acc_norm,0.5,0.0601929265428846
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,0,acc,0.48923076923076925,0.011323047407859587
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,0,acc_norm,0.4958974358974359,0.011325293481004356
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,1,acc,0.5114942528735632,0.01896106886731843
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,1,acc_norm,0.492816091954023,0.018964123320923742
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,4,acc,0.5316091954022989,0.01892814351513439
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,4,acc_norm,0.4870689655172414,0.018959737284826715
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,16,acc,0.4885057471264368,0.026834312959713048
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,16,acc_norm,0.47701149425287354,0.02681302151523955
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,64,acc,0.45323741007194246,0.042376270036392404
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,64,acc_norm,0.4172661870503597,0.041976107437619724
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,256,acc,0.4142857142857143,0.05930186364895274
mrpc,allegrolab__hubble-1b-100b_toks-interference_testset-hf,256,acc_norm,0.5285714285714286,0.060094572022045926
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,0,acc,0.4917948717948718,0.011324149647961617
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,0,acc_norm,0.5097435897435898,0.01132352406539472
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,1,acc,0.5043103448275862,0.018965376287787255
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,1,acc_norm,0.5014367816091954,0.018966002740178074
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,4,acc,0.5301724137931034,0.01893151707526568
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,4,acc_norm,0.5172413793103449,0.018954801781089613
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,16,acc,0.5402298850574713,0.026754382675705783
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,16,acc_norm,0.5747126436781609,0.026540058400969256
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,64,acc,0.7266187050359713,0.037940071215336144
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,64,acc_norm,0.7985611510791367,0.034141780162351726
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-paraphrased-perturbed-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,0,acc,0.48923076923076925,0.011323047407859594
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,0,acc_norm,0.5061538461538462,0.0113248168979433
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,1,acc,0.5258620689655172,0.018940693255293278
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,1,acc_norm,0.492816091954023,0.018964123320923756
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,4,acc,0.5344827586206896,0.018920923645375003
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,4,acc_norm,0.5330459770114943,0.018924612401240968
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,16,acc,0.5431034482758621,0.02674148267250186
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,16,acc_norm,0.5632183908045977,0.02662599513444253
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,64,acc,0.7050359712230215,0.03881956126735707
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,64,acc_norm,0.7697841726618705,0.03583542294357031
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-1b-100b_toks-perturbed-hf,256,acc_norm,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,0,acc,0.4948717948717949,0.011325079021108762
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,0,acc_norm,0.5082051282051282,0.01132414964796163
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,1,acc,0.5201149425287356,0.01895072706363484
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,1,acc_norm,0.492816091954023,0.018964123320923766
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,4,acc,0.5258620689655172,0.018940693255293278
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,4,acc_norm,0.4956896551724138,0.018965376287787248
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,16,acc,0.46839080459770116,0.02678771594500896
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,16,acc_norm,0.48563218390804597,0.026830322100875662
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,64,acc,0.4316546762589928,0.0421633226080816
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,64,acc_norm,0.4172661870503597,0.041976107437619724
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,256,acc,0.38571428571428573,0.058599447926148025
mrpc,allegrolab__hubble-1b-100b_toks-standard-hf,256,acc_norm,0.5,0.0601929265428846
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,acc,0.4907692307692308,0.011323744512718932
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,0,acc_norm,0.498974358974359,0.01132565090513931
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,acc,0.5014367816091954,0.018966002740178064
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,1,acc_norm,0.5,0.01896608104527203
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,acc,0.521551724137931,0.018948454244455376
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,4,acc_norm,0.49712643678160917,0.01896576782295637
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,acc,0.5028735632183908,0.0268409630724812
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,16,acc_norm,0.5114942528735632,0.026834312959713034
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,acc,0.49640287769784175,0.04256172505827062
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,64,acc_norm,0.539568345323741,0.042429339900689825
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,acc,0.7571428571428571,0.05162259237750494
mrpc,allegrolab__hubble-1b-500b_toks-perturbed-hf,256,acc_norm,0.7857142857142857,0.04939743391486605
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,0,acc,0.4907692307692308,0.011323744512718937
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,0,acc_norm,0.5025641025641026,0.011325525807975181
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,1,acc,0.5043103448275862,0.01896537628778724
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,1,acc_norm,0.4985632183908046,0.018966002740178074
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,4,acc,0.521551724137931,0.018948454244455376
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,4,acc_norm,0.47988505747126436,0.01895072706363485
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,16,acc,0.46551724137931033,0.026777498153701576
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,16,acc_norm,0.47701149425287354,0.026813021515239538
