task,model,duplicates,metric,mean,sem
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,rougeL_recall_s100,0.1525132517041168,0.003539515218255326
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,64,rougeL_precision_s100,0.148055205694662,0.003491153534771378
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_f1,0.09532894230936811,0.004224877968886714
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_precision,0.06703211872977316,0.00319031589901578
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_recall,0.1700913706556538,0.006982870489464051
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_f1_stemmed,0.09634216041981093,0.004260704376095135
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_precision_stemmed,0.06773726686330915,0.003212451516288246
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_recall_stemmed,0.17193506452117127,0.007064674629105073
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_f1_s100,0.15402969916925796,0.005714521511851186
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_recall_s100,0.15867109279277797,0.005876524223538538
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_25-hf,256,rougeL_precision_s100,0.15119097738651263,0.005675829987079512
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_f1,0.09049799349773001,0.00061230364279123
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_precision,0.06411272591701375,0.0005242160464779917
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_recall,0.1608946485463863,0.0011119923441097967
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_f1_stemmed,0.09156797206655312,0.0006197098474364859
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_precision_stemmed,0.06488392158429118,0.0005293871220852581
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_recall_stemmed,0.16282228197919674,0.001127631312072319
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_f1_s100,0.14815570158715663,0.0009110111210242649
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_recall_s100,0.15155948524386223,0.0009528498178159484
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,0,rougeL_precision_s100,0.14679079257466898,0.000935015376114302
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_f1,0.09006544036727163,0.0010683232123554897
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_precision,0.06338998836129044,0.000758363853099865
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_recall,0.1603406995566357,0.0019986489331245806
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_f1_stemmed,0.09119618087741488,0.001081066726721884
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_precision_stemmed,0.06418825983844238,0.000766566313963506
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_recall_stemmed,0.16235996776593825,0.0020254295953266795
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_f1_s100,0.1486526639355194,0.0016504430097756826
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_recall_s100,0.15181737486507935,0.0016998396968280404
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,1,rougeL_precision_s100,0.14723186502282518,0.001656457822159431
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_f1,0.09006283032502237,0.0010722187067259473
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_precision,0.06364281677406289,0.00081255142741397
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_recall,0.1596624560119339,0.0018680844602652952
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_f1_stemmed,0.09120628162344169,0.0010800858650486128
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_precision_stemmed,0.06443939691205923,0.0008171677051018278
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_recall_stemmed,0.16173712852189617,0.0018868563581770277
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_f1_s100,0.14806946382406314,0.0015499690731034228
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_recall_s100,0.15133588544003793,0.0015944196241658402
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,4,rougeL_precision_s100,0.14679871309524678,0.0015867723089423465
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_f1,0.09659448430444945,0.0017652448202346402
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_precision,0.06863640596151789,0.0014102891513137056
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_recall,0.1701445084228288,0.002841600951170546
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_f1_stemmed,0.09784426201412721,0.001779154959439067
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_precision_stemmed,0.06950616932370998,0.001417737009446259
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_recall_stemmed,0.17241291993492303,0.0028776191521801874
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_f1_s100,0.15614538150510082,0.0024033095939329364
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_recall_s100,0.1599014113667405,0.0024781989010280257
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,16,rougeL_precision_s100,0.15429956366500439,0.0024182180604492964
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_f1,0.09181088343685152,0.0022150759599865078
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_precision,0.06523390735155261,0.0017030353919066374
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_recall,0.1630402683993103,0.004021271928728953
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_f1_stemmed,0.09330680078016182,0.0023053669528011788
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_precision_stemmed,0.06628827942315944,0.0017697426362480826
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_recall_stemmed,0.16573155326906897,0.004142173567892841
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_f1_s100,0.14964640358281406,0.003505493542247332
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_recall_s100,0.15342670091963026,0.003681822483098682
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,64,rougeL_precision_s100,0.14799646070236241,0.003497678057477247
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_f1,0.1018960466547617,0.004275694974321406
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_precision,0.07242209511203003,0.0033208038055263776
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_recall,0.17748791289987917,0.0066363325235985
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_f1_stemmed,0.10262837464279266,0.004282833981967628
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_precision_stemmed,0.07293019595818333,0.0033241646726910852
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_recall_stemmed,0.17882832416716476,0.006663897427032617
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_f1_s100,0.1628362707183688,0.0053562979363261124
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_recall_s100,0.16590106193766435,0.005520290432124111
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_0_50-hf,256,rougeL_precision_s100,0.1615622249784658,0.005375011299872836
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_f1,0.09052783843720948,0.0006207920004095537
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_precision,0.06422405851761832,0.0005440027283646093
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_recall,0.160871623261614,0.0011231130097635754
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_f1_stemmed,0.09165409809261965,0.0006272599089210845
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_precision_stemmed,0.06501242510702522,0.0005474588215273922
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_recall_stemmed,0.16290986431579085,0.0011376656286343262
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_f1_s100,0.1479376738989849,0.0009086951508370576
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_recall_s100,0.1509850968240023,0.0009446667624837783
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,0,rougeL_precision_s100,0.1469747972420376,0.0009458536988209886
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_f1,0.09063478966918946,0.001033087887128971
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_precision,0.06379063081630668,0.0007409483241504261
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_recall,0.1612717404361059,0.0019268571520075863
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_f1_stemmed,0.09192042356629031,0.0010473258450478672
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_precision_stemmed,0.06469535530687667,0.0007496308087651003
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_recall_stemmed,0.16359156538407496,0.001959388703618699
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_f1_s100,0.14883737799403518,0.0015556583390972305
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_recall_s100,0.1520641556223073,0.001597321385665638
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,1,rougeL_precision_s100,0.1473237733392814,0.001569624450442341
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_f1,0.08908504181756582,0.0010285329575842378
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_precision,0.06357777940986757,0.0008701992166738591
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_recall,0.15755640897187606,0.0018576030787520023
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_f1_stemmed,0.09019837012210803,0.0010378885531698518
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_precision_stemmed,0.06436220871085993,0.0008753511843214413
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_recall_stemmed,0.15953376959357674,0.0018768039862295395
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_f1_s100,0.1465643482092427,0.0015567438479366198
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_recall_s100,0.14930191440440013,0.0016041431626570442
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,4,rougeL_precision_s100,0.14592004801610844,0.0015952689530908952
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_f1,0.0937673506474474,0.0018272520762095492
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_precision,0.06653273383256064,0.0014693169658042892
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_recall,0.16547773024636586,0.0029046305715565274
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_f1_stemmed,0.09494032154343539,0.0018455641474298867
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_precision_stemmed,0.06735179382264085,0.001479384900856805
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_recall_stemmed,0.16759539219212535,0.002950379610478811
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_f1_s100,0.15233036738911776,0.0024039255187781362
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_recall_s100,0.1559652587601199,0.002486245271196235
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,16,rougeL_precision_s100,0.15059116870026407,0.002423014153659227
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_f1,0.09059401038671065,0.0021271358405286576
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_precision,0.06410856158284316,0.0015648184699615002
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_recall,0.1601661066451011,0.003907223519499282
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_f1_stemmed,0.09206173050276688,0.00216374215250749
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_precision_stemmed,0.0651708120184823,0.0015944262748090725
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_recall_stemmed,0.16267035121197151,0.003962749889608188
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_f1_s100,0.15060431699461488,0.003404992531080365
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_recall_s100,0.15286585952905973,0.0035190048700566843
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,64,rougeL_precision_s100,0.15098141936982076,0.0036646943445432668
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_f1,0.09700023265540653,0.00336431290168864
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_precision,0.06825214096834273,0.0025088161007227297
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_recall,0.1715833860342661,0.00576301305461997
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_f1_stemmed,0.0980819981144597,0.003417732107466103
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_precision_stemmed,0.06900858986969538,0.0025428358890386598
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_recall_stemmed,0.17350483600816713,0.005869547027758889
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_f1_s100,0.16044065580805253,0.005101149425206855
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_recall_s100,0.1641963868004949,0.005113429128169785
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_25_50-hf,256,rougeL_precision_s100,0.15822766531814078,0.00520295787384242
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_f1,0.0968223765340943,0.0006854655744222052
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_precision,0.07185446007089998,0.000659969103648135
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_recall,0.16278588377156256,0.0010979642495480802
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_f1_stemmed,0.09793500219508586,0.0006910289624880409
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_precision_stemmed,0.07266949684431127,0.0006638628737014286
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_recall_stemmed,0.16471103408382423,0.0011113262310956822
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_f1_s100,0.15010714826926974,0.0009049432985549983
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_recall_s100,0.15257055925602886,0.0009417477526078189
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,0,rougeL_precision_s100,0.14965617779250348,0.0009380295602213409
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_f1,0.09554953187342707,0.001137861674950435
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_precision,0.07097317121659483,0.0013389107091970223
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_recall,0.16413197646480895,0.0019318825607949643
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_f1_stemmed,0.09688047050207647,0.001151493015556046
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_precision_stemmed,0.0719190183989285,0.0013433793716008846
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_recall_stemmed,0.1665016037293449,0.0019674665481658566
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_f1_s100,0.1522544911283585,0.0015910822848599728
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_recall_s100,0.15479538486475058,0.0016348477854124335
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,1,rougeL_precision_s100,0.15316557984761126,0.0018307127898314337
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_f1,0.09242496445707021,0.0011051619582861047
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_precision,0.06653136984352927,0.0009018207730943847
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_recall,0.1602672945206366,0.0018631616474305763
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_f1_stemmed,0.09364073294376107,0.0011155994602930549
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_precision_stemmed,0.06738957660537004,0.0009081785174800516
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_recall_stemmed,0.16242887776693218,0.0018879946670735074
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_f1_s100,0.14740475843640533,0.0015082002175536974
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_recall_s100,0.1499694209104409,0.0015630831338415232
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,4,rougeL_precision_s100,0.14694118421002872,0.001533026209669339
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_f1,0.10415726546671406,0.001984858447006782
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_precision,0.07839238876402709,0.0018462752442544147
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_recall,0.1714687261494669,0.0028176028699560063
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_f1_stemmed,0.10536751428606536,0.0019948377773369532
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_precision_stemmed,0.07931040503143544,0.0018586644748251147
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_recall_stemmed,0.17342628965628706,0.0028295844940174637
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,exact_match_tokens,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,exact_match_tokens_s100,0.0,0.0
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_f1_s100,0.15899729263332701,0.0023813227962899163
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_recall_s100,0.16154171662108893,0.0024391884338959367
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,16,rougeL_precision_s100,0.15833956554781514,0.002418273403921867
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,rougeL_f1,0.825692816855584,0.01707779504714719
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,rougeL_precision,0.8281824476779439,0.016901034178446916
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,rougeL_recall,0.8278762556867413,0.01689926758160296
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,rougeL_f1_stemmed,0.8260426632230192,0.01704860879358347
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,rougeL_precision_stemmed,0.8285292658392072,0.016871301369178804
gutenberg_unpopular,allegrolab__hubble-1b-100b_toks-injectrange_50_100-hf,64,rougeL_recall_stemmed,0.828231519240728,0.016869916086814842
